ticket_id,user_id,created_at,resolved_at,ticket_category,nps_score,nps_comment
tkt_753f,usr_3473f7d6,2024-07-09T00:00:00Z,2024-07-10T07:00:00Z,feature_req,9.0,
tkt_3a55,usr_a1b4ba57,2024-11-26T00:00:00Z,2024-11-29T09:00:00Z,feature_req,10.0,
tkt_75d4,usr_e971a201,2024-12-28T00:00:00Z,2024-12-29T04:00:00Z,access,9.0,Sample comment
tkt_440d,usr_00794744,2024-08-23T00:00:00Z,2024-08-25T16:00:00Z,access,10.0,
tkt_39ee,usr_03d6cff8,2024-12-31T00:00:00Z,,technical,,
tkt_7896,usr_6b8531ab,2024-10-08T00:00:00Z,2024-10-12T00:00:00Z,technical,7.0,
tkt_f5de,usr_adb8e847,2024-01-23T00:00:00Z,2024-01-25T07:00:00Z,access,10.0,
tkt_d025,usr_42eeefcd,2024-12-25T00:00:00Z,2024-12-28T23:00:00Z,technical,10.0,Sample comment
tkt_94a4,usr_e30ebb18,2024-03-18T00:00:00Z,2024-03-20T13:00:00Z,access,9.0,
tkt_e0ca,usr_3dca866a,2024-05-31T00:00:00Z,2024-06-02T06:00:00Z,feature_req,7.0,Sample comment
tkt_eaf6,usr_e8b63eb3,2024-06-29T00:00:00Z,2024-07-01T10:00:00Z,billing,7.0,Sample comment
tkt_476e,usr_b7bbb2fd,2024-07-30T00:00:00Z,2024-07-31T17:00:00Z,technical,5.0,
tkt_61b4,usr_a996a0f8,2024-02-27T00:00:00Z,2024-03-01T15:00:00Z,feature_req,10.0,
tkt_3cb8,usr_42f922ca,2024-12-30T00:00:00Z,,feature_req,,
tkt_3b0b,usr_b510a947,2024-05-03T00:00:00Z,2024-05-06T20:00:00Z,feature_req,9.0,Sample comment
tkt_2fa9,usr_47612067,2024-07-03T00:00:00Z,2024-07-04T18:00:00Z,access,9.0,Sample comment
tkt_4822,usr_93ad3fb4,2024-09-28T00:00:00Z,2024-09-28T02:00:00Z,technical,5.0,
tkt_5ae7,usr_5233fa62,2024-04-20T00:00:00Z,2024-04-23T17:00:00Z,technical,2.0,
tkt_3bd7,usr_07b53018,2024-09-17T00:00:00Z,2024-09-20T03:00:00Z,technical,9.0,
tkt_d09e,usr_085437a0,2024-09-20T00:00:00Z,2024-09-22T01:00:00Z,feature_req,10.0,
tkt_3ba2,usr_66cf4498,2024-11-18T00:00:00Z,2024-11-22T00:00:00Z,billing,6.0,
tkt_d7d2,usr_19d98e09,2024-09-21T00:00:00Z,2024-09-21T22:00:00Z,technical,10.0,
tkt_2949,usr_572f32f1,2024-10-11T00:00:00Z,2024-10-14T10:00:00Z,technical,10.0,
tkt_1eb0,usr_8af79d95,2024-11-30T00:00:00Z,2024-12-01T05:00:00Z,access,7.0,
tkt_c466,usr_65834c0c,2024-09-06T00:00:00Z,2024-09-09T09:00:00Z,access,9.0,
tkt_926f,usr_9f3eed1f,2024-12-02T00:00:00Z,2024-12-03T08:00:00Z,feature_req,7.0,
tkt_a92f,usr_4351ffb2,2024-08-30T00:00:00Z,2024-09-01T17:00:00Z,access,9.0,Sample comment
tkt_0015,usr_9483ad59,2024-02-05T00:00:00Z,2024-02-05T22:00:00Z,technical,10.0,
tkt_a4da,usr_e912dbd9,2024-02-26T00:00:00Z,2024-03-01T02:00:00Z,feature_req,7.0,Sample comment
tkt_5e3a,usr_1dbbbfcf,2024-12-02T00:00:00Z,2024-12-06T03:00:00Z,technical,7.0,Sample comment
tkt_7691,usr_67d91bf6,2024-03-19T00:00:00Z,2024-03-19T21:00:00Z,access,9.0,Sample comment
tkt_30b7,usr_8bd0f23a,2024-05-18T00:00:00Z,2024-05-18T20:00:00Z,billing,8.0,
tkt_77e4,usr_b2db2076,2024-09-28T00:00:00Z,2024-09-28T02:00:00Z,access,8.0,Sample comment
tkt_8041,usr_cb50b267,2024-11-02T00:00:00Z,2024-11-02T22:00:00Z,technical,9.0,
tkt_d9a9,usr_d511b33b,2024-12-02T00:00:00Z,2024-12-03T04:00:00Z,access,1.0,
tkt_e703,usr_e68398e9,2024-04-18T00:00:00Z,2024-04-22T01:00:00Z,technical,10.0,Sample comment
tkt_084e,usr_1f1e5650,2024-12-02T00:00:00Z,2024-12-05T01:00:00Z,technical,10.0,
tkt_4475,usr_326b439a,2024-11-23T00:00:00Z,2024-11-26T04:00:00Z,technical,10.0,Sample comment
tkt_da84,usr_c9b67f5b,2024-06-11T00:00:00Z,2024-06-12T16:00:00Z,billing,10.0,Sample comment
tkt_2e67,usr_ee736892,2024-02-10T00:00:00Z,2024-02-12T21:00:00Z,feature_req,9.0,Sample comment
tkt_50fc,usr_c3e24396,2024-01-25T00:00:00Z,2024-01-26T15:00:00Z,technical,10.0,
tkt_7f74,usr_8aa9142e,2024-11-07T00:00:00Z,2024-11-11T04:00:00Z,technical,10.0,Sample comment
tkt_ea60,usr_43f7ba9a,2024-03-11T00:00:00Z,2024-03-12T15:00:00Z,access,9.0,
tkt_2e1e,usr_3bd0582d,2024-10-24T00:00:00Z,2024-10-24T18:00:00Z,access,10.0,
tkt_401b,usr_47d01685,2024-12-03T00:00:00Z,2024-12-06T20:00:00Z,billing,7.0,
tkt_af48,usr_1b9a5ba6,2024-06-16T00:00:00Z,2024-06-19T20:00:00Z,access,9.0,
tkt_d04c,usr_3323d697,2024-12-23T00:00:00Z,2024-12-26T06:00:00Z,feature_req,8.0,
tkt_6aaa,usr_ecf5a94c,2024-11-20T00:00:00Z,2024-11-21T04:00:00Z,access,10.0,Sample comment
tkt_334a,usr_a38c140b,2024-04-02T00:00:00Z,2024-04-02T21:00:00Z,technical,4.0,
tkt_f5fe,usr_df969e73,2024-10-03T00:00:00Z,2024-10-03T09:00:00Z,feature_req,10.0,
tkt_d64b,usr_6a8356fd,2024-06-20T00:00:00Z,2024-06-23T08:00:00Z,access,1.0,
tkt_ce20,usr_ecd05efe,2024-04-19T00:00:00Z,2024-04-21T15:00:00Z,billing,10.0,
tkt_b058,usr_61c8542f,2024-04-14T00:00:00Z,2024-04-16T07:00:00Z,access,7.0,Sample comment
tkt_2d4a,usr_892e265b,2024-06-30T00:00:00Z,2024-07-01T01:00:00Z,technical,10.0,
tkt_f033,usr_60984bb8,2024-04-29T00:00:00Z,2024-05-02T07:00:00Z,billing,9.0,Sample comment
tkt_4344,usr_d65dd8b4,2024-02-12T00:00:00Z,2024-02-16T01:00:00Z,technical,8.0,Sample comment
tkt_0807,usr_f3f9d86c,2024-12-16T00:00:00Z,2024-12-16T08:00:00Z,feature_req,9.0,
tkt_ac58,usr_8c58d8cd,2024-11-01T00:00:00Z,2024-11-02T11:00:00Z,technical,9.0,Sample comment
tkt_7d3d,usr_208d0c37,2024-12-19T00:00:00Z,2024-12-21T22:00:00Z,feature_req,7.0,
tkt_73c4,usr_f289cd2c,2024-11-16T00:00:00Z,2024-11-17T03:00:00Z,billing,10.0,Sample comment
tkt_f3b9,usr_8fc4ce29,2024-03-21T00:00:00Z,2024-03-23T09:00:00Z,billing,8.0,
tkt_0a86,usr_584a5dd5,2024-10-31T00:00:00Z,2024-11-03T04:00:00Z,technical,8.0,
tkt_6b7e,usr_b71c4e23,2024-09-12T00:00:00Z,2024-09-14T05:00:00Z,feature_req,10.0,
tkt_e537,usr_6bd62d88,2024-04-15T00:00:00Z,2024-04-15T09:00:00Z,billing,9.0,
tkt_99d4,usr_98e34261,2024-03-06T00:00:00Z,2024-03-08T13:00:00Z,technical,9.0,
tkt_8c24,usr_2bb75c17,2024-09-07T00:00:00Z,2024-09-09T21:00:00Z,technical,8.0,
tkt_2ed9,usr_885db997,2024-12-25T00:00:00Z,2024-12-26T02:00:00Z,feature_req,9.0,
tkt_b02f,usr_f3fbfeb6,2024-03-11T00:00:00Z,2024-03-15T00:00:00Z,technical,9.0,
tkt_b2b5,usr_cdf77435,2024-12-09T00:00:00Z,2024-12-11T17:00:00Z,access,10.0,
tkt_9e83,usr_e6285d99,2024-03-21T00:00:00Z,2024-03-24T16:00:00Z,technical,10.0,
tkt_e579,usr_ae1474e0,2024-11-03T00:00:00Z,2024-11-03T15:00:00Z,feature_req,10.0,
tkt_d110,usr_97ba3c2e,2024-03-24T00:00:00Z,2024-03-25T15:00:00Z,billing,9.0,Sample comment
tkt_2dc6,usr_15325840,2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,access,10.0,Sample comment
tkt_3f46,usr_e714a512,2024-05-24T00:00:00Z,2024-05-25T11:00:00Z,technical,9.0,
tkt_f469,usr_8870496f,2024-10-02T00:00:00Z,2024-10-05T03:00:00Z,feature_req,9.0,Sample comment
tkt_2dfa,usr_b7868b1d,2024-11-18T00:00:00Z,2024-11-20T22:00:00Z,feature_req,9.0,Sample comment
tkt_c3e3,usr_496bbe07,2024-12-01T00:00:00Z,2024-12-04T16:00:00Z,billing,10.0,
tkt_23d3,usr_e5929a4d,2024-01-28T00:00:00Z,2024-01-31T20:00:00Z,billing,9.0,Sample comment
tkt_1df8,usr_02e712d6,2024-11-24T00:00:00Z,2024-11-24T20:00:00Z,feature_req,10.0,Sample comment
tkt_56cd,usr_b1be36db,2024-05-02T00:00:00Z,2024-05-02T04:00:00Z,billing,9.0,
tkt_f172,usr_1c13a826,2024-09-21T00:00:00Z,2024-09-23T21:00:00Z,feature_req,10.0,Sample comment
tkt_39ef,usr_eab3df71,2024-08-14T00:00:00Z,2024-08-15T20:00:00Z,technical,10.0,
tkt_b30e,usr_12cd8cb3,2024-04-03T00:00:00Z,2024-04-06T09:00:00Z,access,10.0,
tkt_7b4b,usr_a613f085,2024-09-22T00:00:00Z,2024-09-25T08:00:00Z,technical,10.0,Sample comment
tkt_61dd,usr_3881c297,2024-06-29T00:00:00Z,2024-07-03T00:00:00Z,technical,10.0,
tkt_7f8f,usr_9ea0d19e,2024-05-11T00:00:00Z,2024-05-13T22:00:00Z,technical,9.0,
tkt_6e0f,usr_777c0bfa,2024-06-17T00:00:00Z,2024-06-19T05:00:00Z,technical,8.0,Sample comment
tkt_1565,usr_d23a7b61,2024-06-23T00:00:00Z,2024-06-26T08:00:00Z,feature_req,9.0,
tkt_6aae,usr_ad1f03cf,2024-04-15T00:00:00Z,2024-04-17T22:00:00Z,access,10.0,Sample comment
tkt_452c,usr_9b66505c,2024-09-29T00:00:00Z,2024-10-01T16:00:00Z,access,3.0,Sample comment
tkt_3b5f,usr_e8f67681,2024-09-16T00:00:00Z,2024-09-16T01:00:00Z,access,4.0,
tkt_b8ec,usr_db91fb7c,2024-01-16T00:00:00Z,2024-01-16T07:00:00Z,feature_req,10.0,
tkt_4a58,usr_49ea5b57,2024-08-06T00:00:00Z,2024-08-08T11:00:00Z,billing,9.0,
tkt_d8b1,usr_df87dbe5,2024-04-28T00:00:00Z,2024-04-28T06:00:00Z,billing,8.0,
tkt_e8d1,usr_d5601321,2024-05-06T00:00:00Z,2024-05-09T00:00:00Z,billing,9.0,Sample comment
tkt_fa0d,usr_9bb1c6df,2024-12-19T00:00:00Z,2024-12-22T13:00:00Z,feature_req,10.0,
tkt_44ea,usr_b1f86d5e,2024-01-28T00:00:00Z,2024-01-29T02:00:00Z,feature_req,8.0,Sample comment
tkt_bc35,usr_d98fccef,2024-10-18T00:00:00Z,2024-10-19T05:00:00Z,feature_req,10.0,
tkt_2eb1,usr_a0c59c56,2024-05-19T00:00:00Z,2024-05-21T23:00:00Z,billing,3.0,
tkt_d3e9,usr_d4a1bb74,2024-12-20T00:00:00Z,2024-12-20T10:00:00Z,billing,9.0,Sample comment
tkt_ec4f,usr_e87178bf,2024-11-10T00:00:00Z,2024-11-11T14:00:00Z,access,10.0,
tkt_b2e1,usr_248201d0,2024-11-07T00:00:00Z,2024-11-10T15:00:00Z,billing,9.0,
tkt_1d50,usr_ab37e289,2024-10-21T00:00:00Z,2024-10-23T18:00:00Z,access,10.0,
tkt_237d,usr_663759f3,2024-07-01T00:00:00Z,2024-07-02T07:00:00Z,billing,10.0,
tkt_e44d,usr_8d62b97c,2024-12-13T00:00:00Z,2024-12-15T12:00:00Z,feature_req,8.0,
tkt_300e,usr_8a7262c1,2024-09-29T00:00:00Z,2024-09-30T00:00:00Z,technical,8.0,
tkt_2811,usr_01abe660,2024-04-02T00:00:00Z,2024-04-03T16:00:00Z,access,8.0,
tkt_c209,usr_102d2b79,2024-10-31T00:00:00Z,2024-11-01T00:00:00Z,billing,7.0,Sample comment
tkt_fd64,usr_23bd9b58,2024-11-07T00:00:00Z,2024-11-07T13:00:00Z,technical,9.0,
tkt_ad34,usr_49857383,2024-09-09T00:00:00Z,2024-09-11T08:00:00Z,technical,9.0,
tkt_a89f,usr_f46b5311,2024-01-20T00:00:00Z,2024-01-21T20:00:00Z,access,3.0,Sample comment
tkt_9f53,usr_5dcfd289,2024-11-05T00:00:00Z,2024-11-08T21:00:00Z,billing,9.0,Sample comment
tkt_b457,usr_5cc4ae69,2024-03-09T00:00:00Z,2024-03-12T15:00:00Z,feature_req,10.0,
tkt_37ce,usr_fd1fcbbd,2024-06-18T00:00:00Z,2024-06-20T10:00:00Z,feature_req,10.0,
tkt_c4d1,usr_1af81790,2024-03-11T00:00:00Z,2024-03-11T22:00:00Z,billing,10.0,
tkt_79b3,usr_d6df1110,2024-03-30T00:00:00Z,2024-04-01T22:00:00Z,feature_req,5.0,Sample comment
tkt_457e,usr_2cc9c43c,2024-05-17T00:00:00Z,2024-05-19T09:00:00Z,technical,7.0,Sample comment
tkt_7911,usr_9ed5ed91,2024-05-16T00:00:00Z,2024-05-17T07:00:00Z,access,8.0,Sample comment
tkt_807a,usr_5eceee6a,2024-09-14T00:00:00Z,2024-09-16T13:00:00Z,technical,9.0,Sample comment
tkt_a4ce,usr_5b8d6e61,2024-04-08T00:00:00Z,2024-04-10T09:00:00Z,feature_req,9.0,
tkt_e0a7,usr_4a68dc99,2024-12-21T00:00:00Z,2024-12-22T18:00:00Z,technical,8.0,
tkt_5d4b,usr_7fb3425b,2024-04-27T00:00:00Z,2024-04-28T04:00:00Z,billing,1.0,Sample comment
tkt_dfba,usr_3a871d02,2024-11-21T00:00:00Z,2024-11-22T09:00:00Z,technical,7.0,Sample comment
tkt_31f2,usr_2d6c4676,2024-12-28T00:00:00Z,2024-12-30T13:00:00Z,access,10.0,Sample comment
tkt_4d3f,usr_4e004d1f,2024-11-27T00:00:00Z,2024-11-28T02:00:00Z,billing,10.0,Sample comment
tkt_c111,usr_299700bf,2024-08-21T00:00:00Z,2024-08-22T11:00:00Z,technical,10.0,Sample comment
tkt_a9ab,usr_2df3e6b0,2024-12-07T00:00:00Z,2024-12-07T15:00:00Z,feature_req,9.0,Sample comment
tkt_44c8,usr_d2e25b5e,2024-04-03T00:00:00Z,2024-04-05T10:00:00Z,feature_req,10.0,
tkt_be5c,usr_5ae21caf,2024-10-12T00:00:00Z,2024-10-14T12:00:00Z,billing,9.0,
tkt_06e8,usr_aed9ec2d,2024-12-03T00:00:00Z,2024-12-05T00:00:00Z,feature_req,9.0,Sample comment
tkt_8421,usr_727c8eb2,2024-01-19T00:00:00Z,2024-01-20T01:00:00Z,access,10.0,Sample comment
tkt_ace4,usr_09fb069b,2024-11-30T00:00:00Z,2024-12-01T18:00:00Z,access,10.0,
tkt_927a,usr_3a57b643,2024-10-29T00:00:00Z,2024-10-30T05:00:00Z,feature_req,10.0,
tkt_b256,usr_735d8025,2024-12-27T00:00:00Z,2024-12-30T04:00:00Z,billing,7.0,
tkt_43ee,usr_51301922,2024-06-05T00:00:00Z,2024-06-08T09:00:00Z,feature_req,7.0,
tkt_cf9e,usr_04d9ac99,2024-05-04T00:00:00Z,2024-05-07T22:00:00Z,technical,10.0,
tkt_aef9,usr_5fed877e,2024-06-10T00:00:00Z,2024-06-13T07:00:00Z,billing,9.0,
tkt_8a38,usr_f09c26b3,2024-11-12T00:00:00Z,2024-11-13T10:00:00Z,feature_req,10.0,
tkt_ff71,usr_893581a8,2024-08-10T00:00:00Z,2024-08-10T03:00:00Z,access,9.0,Sample comment
tkt_9c2b,usr_55e0492b,2024-02-14T00:00:00Z,2024-02-14T09:00:00Z,billing,10.0,
tkt_89b2,usr_b69f8a6d,2024-10-03T00:00:00Z,2024-10-05T14:00:00Z,access,7.0,
tkt_db78,usr_ea1880bc,2024-03-04T00:00:00Z,2024-03-04T01:00:00Z,billing,10.0,Sample comment
tkt_3099,usr_08d01079,2024-09-11T00:00:00Z,2024-09-13T06:00:00Z,technical,7.0,Sample comment
tkt_07ef,usr_e88c2a6f,2024-10-27T00:00:00Z,2024-10-28T05:00:00Z,technical,9.0,
tkt_cbe6,usr_b444da9c,2024-11-03T00:00:00Z,2024-11-05T06:00:00Z,billing,9.0,Sample comment
tkt_153a,usr_35fc92b7,2024-05-04T00:00:00Z,2024-05-04T22:00:00Z,technical,9.0,
tkt_1060,usr_c8634050,2024-04-22T00:00:00Z,2024-04-24T06:00:00Z,access,9.0,
tkt_b0f7,usr_cef46b4e,2024-12-28T00:00:00Z,2024-12-28T16:00:00Z,access,7.0,
tkt_e943,usr_4174344d,2024-08-25T00:00:00Z,2024-08-27T00:00:00Z,billing,7.0,Sample comment
tkt_a02b,usr_3657e9dd,2024-01-31T00:00:00Z,2024-02-01T16:00:00Z,access,9.0,
tkt_c48d,usr_0fdd86c0,2024-08-07T00:00:00Z,2024-08-10T14:00:00Z,feature_req,10.0,
tkt_f594,usr_ab1fdcc7,2024-08-24T00:00:00Z,2024-08-25T14:00:00Z,access,9.0,
tkt_9f57,usr_c8abb866,2024-12-13T00:00:00Z,2024-12-13T11:00:00Z,feature_req,10.0,
tkt_e0fd,usr_30481ae9,2024-11-05T00:00:00Z,2024-11-07T09:00:00Z,access,9.0,
tkt_1919,usr_3748cf0e,2024-10-20T00:00:00Z,2024-10-21T07:00:00Z,billing,10.0,Sample comment
tkt_b30c,usr_b886112a,2024-08-16T00:00:00Z,2024-08-19T19:00:00Z,feature_req,10.0,
tkt_9760,usr_613111e7,2024-12-19T00:00:00Z,2024-12-21T13:00:00Z,feature_req,5.0,
tkt_61fb,usr_efce0336,2024-08-03T00:00:00Z,2024-08-06T01:00:00Z,technical,9.0,Sample comment
tkt_0135,usr_e92d3c07,2024-09-03T00:00:00Z,2024-09-03T12:00:00Z,access,10.0,
tkt_3a44,usr_9de25ffc,2024-06-04T00:00:00Z,2024-06-04T21:00:00Z,technical,1.0,
tkt_e890,usr_edbecdd2,2024-10-31T00:00:00Z,2024-11-03T13:00:00Z,feature_req,9.0,
tkt_3476,usr_2988a66b,2024-05-31T00:00:00Z,2024-06-04T02:00:00Z,technical,9.0,
tkt_2d4d,usr_dc0049d0,2024-05-27T00:00:00Z,2024-05-29T20:00:00Z,billing,9.0,Sample comment
tkt_887a,usr_1f4239c8,2024-10-25T00:00:00Z,2024-10-27T21:00:00Z,billing,7.0,
tkt_08c1,usr_5c93649c,2024-03-30T00:00:00Z,2024-03-31T09:00:00Z,access,7.0,
tkt_0f5d,usr_af9c580d,2024-05-11T00:00:00Z,2024-05-15T00:00:00Z,technical,10.0,Sample comment
tkt_2b26,usr_66f066da,2024-08-01T00:00:00Z,2024-08-03T16:00:00Z,access,9.0,
tkt_b5fa,usr_e0e4c74d,2024-02-08T00:00:00Z,2024-02-08T15:00:00Z,feature_req,7.0,
tkt_b038,usr_f2993f0b,2024-03-10T00:00:00Z,2024-03-11T06:00:00Z,access,9.0,
tkt_e1e9,usr_0fd45837,2024-09-03T00:00:00Z,2024-09-04T13:00:00Z,access,8.0,Sample comment
tkt_1f83,usr_2d7a2643,2024-07-05T00:00:00Z,2024-07-05T12:00:00Z,billing,10.0,Sample comment
tkt_bf0e,usr_16cee5e7,2024-07-07T00:00:00Z,2024-07-10T09:00:00Z,feature_req,8.0,Sample comment
tkt_a4ce,usr_83ad7d66,2024-07-15T00:00:00Z,2024-07-15T06:00:00Z,feature_req,10.0,Sample comment
tkt_dea6,usr_e8d0f33e,2024-02-11T00:00:00Z,2024-02-14T17:00:00Z,feature_req,9.0,Sample comment
tkt_d353,usr_0411538e,2024-05-05T00:00:00Z,2024-05-05T07:00:00Z,billing,10.0,
tkt_9bc8,usr_a41f4cdd,2024-09-01T00:00:00Z,2024-09-02T08:00:00Z,access,10.0,
tkt_ad70,usr_a883225e,2024-10-23T00:00:00Z,2024-10-23T04:00:00Z,billing,10.0,Sample comment
tkt_e923,usr_b5d6a7b2,2024-06-14T00:00:00Z,2024-06-16T01:00:00Z,access,10.0,Sample comment
tkt_2c9c,usr_c29e9e3e,2024-05-15T00:00:00Z,2024-05-18T04:00:00Z,access,2.0,
tkt_4d99,usr_df932ad8,2024-05-14T00:00:00Z,2024-05-14T09:00:00Z,technical,10.0,Sample comment
tkt_7ee0,usr_c9fa87bf,2024-02-22T00:00:00Z,2024-02-24T05:00:00Z,billing,8.0,Sample comment
tkt_4143,usr_4eda485b,2024-07-25T00:00:00Z,2024-07-28T05:00:00Z,access,10.0,
tkt_1e53,usr_c67d117b,2024-07-20T00:00:00Z,2024-07-22T22:00:00Z,feature_req,10.0,Sample comment
tkt_53d0,usr_5b9df7b9,2024-06-08T00:00:00Z,2024-06-10T05:00:00Z,technical,8.0,
tkt_383a,usr_a0eb4a42,2024-04-10T00:00:00Z,2024-04-13T06:00:00Z,billing,9.0,
tkt_609b,usr_4cc4f47a,2024-09-15T00:00:00Z,2024-09-15T06:00:00Z,billing,10.0,Sample comment
tkt_0f0c,usr_e40bfb63,2024-06-23T00:00:00Z,2024-06-24T13:00:00Z,technical,7.0,
tkt_2f90,usr_7aa769f0,2024-05-07T00:00:00Z,2024-05-08T03:00:00Z,technical,10.0,Sample comment
tkt_676c,usr_2ea296a4,2024-09-21T00:00:00Z,2024-09-23T17:00:00Z,billing,10.0,
tkt_2e01,usr_45aa841b,2024-06-02T00:00:00Z,2024-06-04T23:00:00Z,feature_req,10.0,Sample comment
tkt_3c4f,usr_d28fa663,2024-06-03T00:00:00Z,2024-06-05T00:00:00Z,feature_req,10.0,
tkt_617e,usr_85ea4871,2024-08-03T00:00:00Z,2024-08-04T04:00:00Z,technical,8.0,
